"comment_id","post_id","company_name","like_num","word_count","comment_count","unix_time","happy","angry","excited","sad","fear","bored"
"10154651836046078_10154652575281078","7003656077_10154651836046078","AmericanAirlines",512,9,0,1501749374,0.542814812,0.02744687,0.288727802,0.06770848,0.037169885,0.036132151
"10154651836046078_10154652587891078","7003656077_10154651836046078","AmericanAirlines",512,117,3,1501750254,0.039801816,0.607128908,0.036691963,0.172860013,0.118131345,0.025385955
"10154651836046078_10154652737946078","7003656077_10154651836046078","AmericanAirlines",512,52,4,1501756526,0.02018668,0.347578639,0.021927573,0.509234295,0.09479048,0.006282333
"10154651836046078_10154652912666078","7003656077_10154651836046078","AmericanAirlines",512,2,0,1501765820,0.507488228,0.06582633,0.203677901,0.095487197,0.107586755,0.019933589
"10154651836046078_10154653297046078","7003656077_10154651836046078","AmericanAirlines",512,17,0,1501783365,0.009967332,0.440732523,0.030673741,0.23219517,0.171581172,0.114850062
"10154651836046078_10154653802006078","7003656077_10154651836046078","AmericanAirlines",512,104,0,1501798193,0.00677095,0.537826251,0.004638667,0.342403636,0.085887356,0.02247314
"10154651836046078_10154653987546078","7003656077_10154651836046078","AmericanAirlines",512,6,0,1501804520,0.133703626,0.112675409,0.167155225,0.175311455,0.411154285,0
"10154651836046078_10154654110766078","7003656077_10154651836046078","AmericanAirlines",512,18,0,1501808238,0.103407464,0.258507651,0.066644337,0.276213161,0.186583742,0.108643644
"10154651836046078_10154654116976078","7003656077_10154651836046078","AmericanAirlines",512,12,1,1501808448,0.156023403,0.167253457,0.106368766,0.198042817,0.183043905,0.189267652
"10154651836046078_10154654715076078","7003656077_10154651836046078","AmericanAirlines",512,9,0,1501825898,0.502815518,0.05694073,0.295984963,0.044912717,0.099346071,0
"10154651836046078_10154654854386078","7003656077_10154651836046078","AmericanAirlines",512,8,0,1501832118,0.007824391,0.487865443,0.011363204,0.195719875,0.136035888,0.161191198
"10154651836046078_10154654874686078","7003656077_10154651836046078","AmericanAirlines",512,26,0,1501833340,0.049590164,0.325766445,0.034799474,0.301385559,0.247719718,0.040738641
"10154651836046078_10154655177161078","7003656077_10154651836046078","AmericanAirlines",512,6,0,1501845944,0.006047475,0.668788823,0.010534068,0.151267028,0.141604404,0.021758202
"10154651836046078_10154655406576078","7003656077_10154651836046078","AmericanAirlines",512,17,0,1501860723,0.025815152,0.475751977,0.037773463,0.247546854,0.182553466,0.030559088
"10154651836046078_10154655868816078","7003656077_10154651836046078","AmericanAirlines",512,19,0,1501875100,0.149688553,0.542355335,0.071761727,0.12432802,0.085979619,0.025886745
"10154651836046078_10154656445736078","7003656077_10154651836046078","AmericanAirlines",512,3,0,1501892165,0.008266651,0.754883394,0.011463311,0.133473282,0.062615994,0.029297369
"10154651836046078_10154658563051078","7003656077_10154651836046078","AmericanAirlines",512,82,0,1501962281,0.0242953,0.645942444,0.024989903,0.182791076,0.093241011,0.028740266
"10154651836046078_10154661414946078","7003656077_10154651836046078","AmericanAirlines",512,16,0,1502054162,0.025847131,0.629594815,0.030971571,0.168785001,0.088098027,0.056703455
"10154651836046078_10154665220586078","7003656077_10154651836046078","AmericanAirlines",512,15,0,1502177835,0.147371337,0.263390746,0.183785775,0.097518619,0.172295823,0.1356377
"10154651836046078_10154665297646078","7003656077_10154651836046078","AmericanAirlines",512,304,0,1502181513,0.229591417,0.23182864,0.234291122,0.087891196,0.130813851,0.085583773
"10154651836046078_10154669335196078","7003656077_10154651836046078","AmericanAirlines",512,11,0,1502324834,0.284344028,0.15139903,0.175405592,0.170054671,0.119756077,0.099040603
"10154655811941078_10154655888196078","7003656077_10154655811941078","AmericanAirlines",360,35,5,1501875690,0.09801519,0.534335426,0.05208405,0.09635897,0.108714079,0.110492286
"10154655811941078_10154655908476078","7003656077_10154655811941078","AmericanAirlines",360,1,0,1501876226,0.472803539,0.092924208,0.095759155,0.160763764,0.130153412,0.047595921
"10154655811941078_10154655929281078","7003656077_10154655811941078","AmericanAirlines",360,4,1,1501876909,0.00939149,0.679711751,0.010272382,0.098166137,0.048447377,0.154010863
"10154655811941078_10154655992296078","7003656077_10154655811941078","AmericanAirlines",360,23,1,1501878830,0.428590939,0.157114291,0.365253736,0.005146558,0.03922753,0.004666946
"10154655811941078_10154656003641078","7003656077_10154655811941078","AmericanAirlines",360,2,0,1501879154,0.331795272,0.168014531,0.283509815,0.108312069,0.071149827,0.037218486
"10154655811941078_10154656018071078","7003656077_10154655811941078","AmericanAirlines",360,44,4,1501879602,0.006983418,0.674357904,0.006897884,0.1843079,0.07988481,0.047568084
"10154655811941078_10154656303941078","7003656077_10154655811941078","AmericanAirlines",360,28,3,1501887978,0.158314575,0.194027314,0.240507523,0.150873913,0.165657876,0.090618799
"10154655811941078_10154656399176078","7003656077_10154655811941078","AmericanAirlines",360,90,9,1501890641,0.071889415,0.304710312,0.113006636,0.305137536,0.168853756,0.036402345
"10154655811941078_10154656442476078","7003656077_10154655811941078","AmericanAirlines",360,52,1,1501892059,0.030967148,0.613083895,0.020728678,0.162675542,0.079383317,0.09316142
"10154655811941078_10154656517811078","7003656077_10154655811941078","AmericanAirlines",360,9,1,1501894322,0.229095675,0.132811501,0.387285392,0.069359637,0.125648209,0.055799586
"10154655811941078_10154657164981078","7003656077_10154655811941078","AmericanAirlines",360,5,1,1501910756,0.017561997,0.457733751,0.022757891,0.278963232,0.190088926,0.032894203
"10154655811941078_10154657979846078","7003656077_10154655811941078","AmericanAirlines",360,2,0,1501944249,0.303762949,0.179682859,0.203326471,0.144586614,0.102248055,0.066393052
"10154655811941078_10154658562681078","7003656077_10154655811941078","AmericanAirlines",360,82,0,1501962277,0.0242953,0.645942444,0.024989903,0.182791076,0.093241011,0.028740266
"10154655811941078_10154658573531078","7003656077_10154655811941078","AmericanAirlines",360,91,0,1501962654,0.035896777,0.585914549,0.019203745,0.212874816,0.076744534,0.06936558
"10154655811941078_10154660621196078","7003656077_10154655811941078","AmericanAirlines",360,134,1,1502028527,0.279458344,0.192262682,0.300135486,0.112814131,0.115329357,0
"10154655811941078_10154661389751078","7003656077_10154655811941078","AmericanAirlines",360,51,0,1502053394,0.014659483,0.582573705,0.022020939,0.267440187,0.102701702,0.010603985
"10154655811941078_10154661787176078","7003656077_10154655811941078","AmericanAirlines",360,86,0,1502063527,0.005630669,0.857134193,0.012524384,0.054105264,0.037664335,0.032941156
"10154655811941078_10154661862006078","7003656077_10154655811941078","AmericanAirlines",360,4,0,1502065668,0.002619039,0.785347895,0.001944904,0.080896983,0.03282416,0.096367019
"10154655811941078_10154661991111078","7003656077_10154655811941078","AmericanAirlines",360,30,0,1502069041,0.414174299,0.056782507,0.361607338,0.031441173,0.110979693,0.025014991
"10154655811941078_10154665297336078","7003656077_10154655811941078","AmericanAirlines",360,304,0,1502181491,0.229591417,0.23182864,0.234291122,0.087891196,0.130813851,0.085583773
"10154655811941078_10154665808456078","7003656077_10154655811941078","AmericanAirlines",360,88,0,1502205295,0.127173321,0.152493462,0.247764331,0.139145925,0.277494794,0.055928168
"10154655811941078_10154666411931078","7003656077_10154655811941078","AmericanAirlines",360,46,0,1502224782,0.105273428,0.571628896,0.073870638,0.155172009,0.080052107,0.014002921
"10154655811941078_10154669334771078","7003656077_10154655811941078","AmericanAirlines",360,3,0,1502324807,0.0897656,0.179561944,0.246062002,0.098177848,0.310573068,0.075859539
"10154655811941078_10154669967271078","7003656077_10154655811941078","AmericanAirlines",360,43,0,1502343475,0.009242213,0.713512032,0.019271665,0.172609606,0.062922089,0.022442394
"10154655811941078_10154683891301078","7003656077_10154655811941078","AmericanAirlines",360,4,0,1502842358,0.006437605,0.402443753,0.009358186,0.204426012,0.135856239,0.241478206
"10154656533381078_10154656644816078","7003656077_10154656533381078","AmericanAirlines",2272,6,5,1501896444,0.028242473,0.50027974,0.038415686,0.225201318,0.134766005,0.073094777
"10154656533381078_10154656683581078","7003656077_10154656533381078","AmericanAirlines",2272,58,85,1501897648,0.009770468,0.607003841,0.031546998,0.21126654,0.127310953,0.013101199
"10154656533381078_10154656918716078","7003656077_10154656533381078","AmericanAirlines",2272,5,0,1501902180,0.098639822,0.073242661,0.737200198,0.008838691,0.041413269,0.040665359
"10154656533381078_10154656961276078","7003656077_10154656533381078","AmericanAirlines",2272,27,11,1501903776,0.436209409,0.109205749,0.212790543,0.076647138,0.14777945,0.017367712
"10154656533381078_10154657012771078","7003656077_10154656533381078","AmericanAirlines",2272,16,1,1501905012,0.003690252,0.63963233,0.005706603,0.096266587,0.229385393,0.025318835
"10154656533381078_10154657014191078","7003656077_10154656533381078","AmericanAirlines",2272,26,7,1501905073,0.181165731,0.204541603,0.163001312,0.17829189,0.174575363,0.098424101
"10154656533381078_10154657014766078","7003656077_10154656533381078","AmericanAirlines",2272,2,0,1501905098,0.334703197,0.206042585,0.307466101,0.034953128,0.092475023,0.024359966
"10154656533381078_10154657017441078","7003656077_10154656533381078","AmericanAirlines",2272,20,8,1501905231,0.461963742,0.081626814,0.341688821,0.011576907,0.094992063,0.008151653
"10154656533381078_10154657026011078","7003656077_10154656533381078","AmericanAirlines",2272,30,2,1501905575,0.430764977,0.047493419,0.290535208,0.04155103,0.16685261,0.022802756
"10154656533381078_10154657027351078","7003656077_10154656533381078","AmericanAirlines",2272,10,4,1501905644,0.007149086,0.778923609,0.007647579,0.114301571,0.077811589,0.014166566
"10154656533381078_10154657029926078","7003656077_10154656533381078","AmericanAirlines",2272,82,12,1501905748,0.009295262,0.696794628,0.0064833,0.183486826,0.053188061,0.050751922
"10154656533381078_10154657034871078","7003656077_10154656533381078","AmericanAirlines",2272,8,7,1501906022,0.053327081,0.319560227,0.0852501,0.266949393,0.179963709,0.09494949
"10154656533381078_10154657040291078","7003656077_10154656533381078","AmericanAirlines",2272,14,0,1501906274,0.298547226,0.225991302,0.151660944,0.155108665,0.135489091,0.033202773
"10154656533381078_10154657041426078","7003656077_10154656533381078","AmericanAirlines",2272,24,3,1501906352,0.028875925,0.512076222,0.011985965,0.294897924,0.110124155,0.042039808
"10154656533381078_10154657059516078","7003656077_10154656533381078","AmericanAirlines",2272,10,0,1501906742,0.32691855,0.079612404,0.354889154,0.047277817,0.155221734,0.036080341
"10154656533381078_10154657067596078","7003656077_10154656533381078","AmericanAirlines",2272,16,6,1501907035,0.239903693,0.069750363,0.268685324,0.151717407,0.168607489,0.101335723
"10154656533381078_10154657069026078","7003656077_10154656533381078","AmericanAirlines",2272,30,0,1501907119,0.145550916,0.209159779,0.168555476,0.117569352,0.238881761,0.120282716
"10154656533381078_10154657087651078","7003656077_10154656533381078","AmericanAirlines",2272,28,3,1501908022,0.017448566,0.449850163,0.026579167,0.359948551,0.109755329,0.036418225
"10154656533381078_10154657142776078","7003656077_10154656533381078","AmericanAirlines",2272,7,0,1501909746,0.348943687,0.079462909,0.457013571,0.018952522,0.070102794,0.025524517
"10154656533381078_10154657143641078","7003656077_10154656533381078","AmericanAirlines",2272,22,0,1501909806,0.29419076,0.102005559,0.253296349,0.118797357,0.231709976,0
"10154656533381078_10154657181931078","7003656077_10154656533381078","AmericanAirlines",2272,32,7,1501911258,0.136858608,0.246540684,0.072310879,0.228748873,0.180670729,0.134870226
"10154656533381078_10154657210456078","7003656077_10154656533381078","AmericanAirlines",2272,11,0,1501912162,0.044421871,0.277785513,0.041812589,0.260782817,0.215928548,0.159268661
"10154656533381078_10154657256136078","7003656077_10154656533381078","AmericanAirlines",2272,49,4,1501913928,0.044927841,0.422359036,0.072038974,0.189863969,0.14587749,0.12493269
"10154656533381078_10154657257466078","7003656077_10154656533381078","AmericanAirlines",2272,14,3,1501913987,0.052944742,0.420560018,0.106217113,0.201706288,0.141682711,0.076889127
"10154656533381078_10154657336976078","7003656077_10154656533381078","AmericanAirlines",2272,2,0,1501917086,0.318132707,0.172973245,0.271865583,0.101610055,0.135418411,0
"10154656533381078_10154657417886078","7003656077_10154656533381078","AmericanAirlines",2272,30,1,1501920246,0.025424149,0.749235922,0.021981571,0.088456516,0.060973381,0.053928461
"10154656533381078_10154657777931078","7003656077_10154656533381078","AmericanAirlines",2272,20,0,1501935085,0.022128848,0.516850098,0.03438577,0.185124493,0.200113379,0.041397411
"10154656533381078_10154657977566078","7003656077_10154656533381078","AmericanAirlines",2272,100,3,1501944112,0.296636361,0.153649352,0.20386684,0.099532547,0.217525675,0.028789225
"10154656533381078_10154658216301078","7003656077_10154656533381078","AmericanAirlines",2272,5,0,1501953285,0.18319895,0.237659684,0.140485872,0.20055804,0.156197906,0.081899548
"10154656533381078_10154658312136078","7003656077_10154656533381078","AmericanAirlines",2272,11,0,1501956321,0.040084042,0.159544977,0.074900792,0.14315866,0.144906338,0.437405192
"10154656533381078_10154658326371078","7003656077_10154656533381078","AmericanAirlines",2272,17,0,1501956665,0.426252949,0.038809769,0.247383987,0.057025923,0.193057329,0.037470042
"10154656533381078_10154658484671078","7003656077_10154656533381078","AmericanAirlines",2272,9,0,1501960340,0.073490538,0.239317522,0.129834679,0.280078216,0.194551299,0.082727746
"10154656533381078_10154658562326078","7003656077_10154656533381078","AmericanAirlines",2272,82,1,1501962267,0.0242953,0.645942444,0.024989903,0.182791076,0.093241011,0.028740266
"10154656533381078_10154658563411078","7003656077_10154656533381078","AmericanAirlines",2272,8,0,1501962297,0.068029071,0.142875447,0.118353803,0.315267911,0.247184085,0.108289683
"10154656533381078_10154658699611078","7003656077_10154656533381078","AmericanAirlines",2272,10,0,1501966756,0.027509096,0.114853084,0.031821944,0.485296759,0.297123878,0.043395238
"10154656533381078_10154658723276078","7003656077_10154656533381078","AmericanAirlines",2272,16,0,1501967286,0.032598794,0.662203893,0.024159659,0.128906829,0.101468686,0.050662139
"10154656533381078_10154658944311078","7003656077_10154656533381078","AmericanAirlines",2272,15,0,1501974030,0.048785358,0.429135836,0.043983346,0.26540459,0.12437628,0.08831459
"10154656533381078_10154659223756078","7003656077_10154656533381078","AmericanAirlines",2272,6,0,1501983173,0.188256422,0.09508383,0.329180656,0.10877149,0.231091438,0.047616165
"10154656533381078_10154659460761078","7003656077_10154656533381078","AmericanAirlines",2272,13,0,1501989354,0.007307017,0.42358399,0.016340088,0.269011269,0.117716711,0.166040926
"10154656533381078_10154659814271078","7003656077_10154656533381078","AmericanAirlines",2272,6,0,1501998265,0.219126428,0.209498707,0.259907369,0.138064428,0.173403067,0
"10154656533381078_10154659896686078","7003656077_10154656533381078","AmericanAirlines",2272,239,1,1501999876,0.1563902,0.22223661,0.247644276,0.156286874,0.186367225,0.031074816
"10154656533381078_10154660983706078","7003656077_10154656533381078","AmericanAirlines",2272,14,0,1502043194,0.012803934,0.313066709,0.029508094,0.27349559,0.316101118,0.055024555
"10154656533381078_10154661389471078","7003656077_10154656533381078","AmericanAirlines",2272,51,0,1502053383,0.014659483,0.582573705,0.022020939,0.267440187,0.102701702,0.010603985
"10154656533381078_10154661460376078","7003656077_10154656533381078","AmericanAirlines",2272,156,0,1502055207,0.097225729,0.222071056,0.103475034,0.337312068,0.206312587,0.033603524
"10154656533381078_10154661745481078","7003656077_10154656533381078","AmericanAirlines",2272,25,0,1502062222,0.052976022,0.300502863,0.072186214,0.114677949,0.103828211,0.355828741
"10154656533381078_10154662634821078","7003656077_10154656533381078","AmericanAirlines",2272,67,0,1502089930,0.052973558,0.25069283,0.049730746,0.407828432,0.170469083,0.06830535
"10154656533381078_10154662636061078","7003656077_10154656533381078","AmericanAirlines",2272,33,0,1502089997,0.235147153,0.037089402,0.535894108,0.047991535,0.130532779,0.013345022
"10154656533381078_10154663907961078","7003656077_10154656533381078","AmericanAirlines",2272,66,0,1502138737,0.2548573,0.051505335,0.25092341,0.083051701,0.324266009,0.035396245
"10154656533381078_10154663968081078","7003656077_10154656533381078","AmericanAirlines",2272,101,0,1502140655,0.419194017,0.1249024,0.241231471,0.085811284,0.107484806,0.021376022
"10154656533381078_10154665218786078","7003656077_10154656533381078","AmericanAirlines",2272,11,0,1502177772,0.396915146,0.104877821,0.289176584,0.040655245,0.127315714,0.041059491
"10154656533381078_10154665297216078","7003656077_10154656533381078","AmericanAirlines",2272,304,0,1502181476,0.229591417,0.23182864,0.234291122,0.087891196,0.130813851,0.085583773
"10154656533381078_10154666411471078","7003656077_10154656533381078","AmericanAirlines",2272,46,0,1502224764,0.105273428,0.571628896,0.073870638,0.155172009,0.080052107,0.014002921
"10154656533381078_10154672045091078","7003656077_10154656533381078","AmericanAirlines",2272,21,0,1502421257,0.046992422,0.084094376,0.063692045,0.278108449,0.437068106,0.090044603
"10154656533381078_10154674085086078","7003656077_10154656533381078","AmericanAirlines",2272,93,0,1502497101,0.042569827,0.258558046,0.055937588,0.433551799,0.186304508,0.023078233
"10154656533381078_10154681415331078","7003656077_10154656533381078","AmericanAirlines",2272,125,0,1502757348,0.019648486,0.613142836,0.025971598,0.208284429,0.102973475,0.029979176
"10154656533381078_10154684276721078","7003656077_10154656533381078","AmericanAirlines",2272,28,0,1502853920,0.070994437,0.258479335,0.029721869,0.476974169,0.135844033,0.027986157
"10154656533381078_10154686976591078","7003656077_10154656533381078","AmericanAirlines",2272,20,0,1502955538,0.033783902,0.37179486,0.042285002,0.209705229,0.123582069,0.218848937
"10154664304366078_10154664307201078","7003656077_10154664304366078","AmericanAirlines",477,4,2,1502151386,0.050763038,0.283675605,0.068071843,0.224429509,0.233436217,0.139623789
"10154664304366078_10154664320096078","7003656077_10154664304366078","AmericanAirlines",477,1,1,1502151477,0.678453306,0.052289265,0.093378831,0.102459789,0.05049416,0.022924648
"10154664304366078_10154664327431078","7003656077_10154664304366078","AmericanAirlines",477,33,16,1502151687,0.129593076,0.218128078,0.220585532,0.150614851,0.190491747,0.090586718
"10154664304366078_10154664336446078","7003656077_10154664304366078","AmericanAirlines",477,5,0,1502152008,0.107702695,0.03681199,0.035105773,0.648097334,0.16382279,0.008459418
"10154664304366078_10154664336936078","7003656077_10154664304366078","AmericanAirlines",477,6,0,1502152023,0.194052655,0.051133354,0.300602728,0.089147186,0.283988589,0.081075489
"10154664304366078_10154664342356078","7003656077_10154664304366078","AmericanAirlines",477,39,0,1502152202,0.184127197,0.17566935,0.200366105,0.182282722,0.191151414,0.066403212
"10154664304366078_10154664369896078","7003656077_10154664304366078","AmericanAirlines",477,37,0,1502152964,0.179499019,0.321421846,0.161803854,0.170048815,0.167226466,0
"10154664304366078_10154664374946078","7003656077_10154664304366078","AmericanAirlines",477,6,0,1502153077,0.032861622,0.174168921,0.065702755,0.351537792,0.272012491,0.103716418
"10154664304366078_10154664380436078","7003656077_10154664304366078","AmericanAirlines",477,16,6,1502153223,0.095265233,0.126015306,0.096712021,0.211968493,0.317401991,0.152636956
"10154664304366078_10154664418856078","7003656077_10154664304366078","AmericanAirlines",477,1,0,1502154535,0.205040196,0.22262439,0.179374962,0.08000132,0.162959145,0.149999987
"10154664304366078_10154664435861078","7003656077_10154664304366078","AmericanAirlines",477,6,0,1502155121,0.092577173,0.368233816,0.105988187,0.195983302,0.149944735,0.087272787
"10154664304366078_10154664449626078","7003656077_10154664304366078","AmericanAirlines",477,23,2,1502155740,0.136702577,0.139146181,0.189806355,0.267060865,0.208758676,0.058525347
"10154664304366078_10154664672481078","7003656077_10154664304366078","AmericanAirlines",477,66,1,1502159870,0.2548573,0.051505335,0.25092341,0.083051701,0.324266009,0.035396245
"10154664304366078_10154664750361078","7003656077_10154664304366078","AmericanAirlines",477,34,0,1502161732,0.086044061,0.427958181,0.039202221,0.158845236,0.119086614,0.168863688
"10154664304366078_10154664771896078","7003656077_10154664304366078","AmericanAirlines",477,26,0,1502162193,0.022856569,0.678090255,0.036980102,0.139165733,0.100735749,0.022171592
"10154664304366078_10154664826756078","7003656077_10154664304366078","AmericanAirlines",477,3,0,1502163933,0.461785155,0.067217721,0.287145775,0.039429177,0.083730849,0.060691323
"10154664304366078_10154664903396078","7003656077_10154664304366078","AmericanAirlines",477,42,0,1502166629,0.044871968,0.266656959,0.066586262,0.290606777,0.295561218,0.035716816
"10154664304366078_10154665062026078","7003656077_10154664304366078","AmericanAirlines",477,14,0,1502171972,0.199485402,0.404833626,0.085947173,0.11822667,0.130613348,0.060893781
"10154664304366078_10154665297046078","7003656077_10154664304366078","AmericanAirlines",477,304,0,1502181465,0.229591417,0.23182864,0.234291122,0.087891196,0.130813851,0.085583773
"10154664304366078_10154665306836078","7003656077_10154664304366078","AmericanAirlines",477,7,0,1502182061,0.222426559,0.260342431,0.244773727,0.067975815,0.14489268,0.059588788
"10154664304366078_10154665648706078","7003656077_10154664304366078","AmericanAirlines",477,1,0,1502196121,0.188681902,0.238936346,0.244624555,0.155319873,0.055176072,0.117261253
"10154664304366078_10154665668556078","7003656077_10154664304366078","AmericanAirlines",477,6,1,1502197506,0.132442252,0.186751023,0.492077987,0.080882995,0.107845743,0
"10154664304366078_10154665986641078","7003656077_10154664304366078","AmericanAirlines",477,6,0,1502213211,0.038623177,0.127345169,0.108988597,0.52334501,0.178137417,0.02356063
"10154664304366078_10154666345381078","7003656077_10154664304366078","AmericanAirlines",477,5,0,1502222829,0.132007818,0.110134665,0.167453795,0.215688866,0.218501706,0.156213151
"10154664304366078_10154666348111078","7003656077_10154664304366078","AmericanAirlines",477,20,0,1502222929,0.204275695,0.077990117,0.219969115,0.216350839,0.247969938,0.033444296
"10154664304366078_10154666603866078","7003656077_10154664304366078","AmericanAirlines",477,11,0,1502229920,0.191274336,0.215471964,0.183993713,0.137620676,0.152569938,0.119069374
"10154664304366078_10154668105331078","7003656077_10154664304366078","AmericanAirlines",477,59,0,1502280832,0.001955795,0.510599203,0.001685,0.396872607,0.068086905,0.020800491
"10154664304366078_10154669333486078","7003656077_10154664304366078","AmericanAirlines",477,2,0,1502324769,0.136442595,0.228952899,0.283443805,0.090596107,0.196883436,0.063681158
"10154664304366078_10154669966801078","7003656077_10154664304366078","AmericanAirlines",477,43,0,1502343452,0.009242213,0.713512032,0.019271665,0.172609606,0.062922089,0.022442394
"10154664304366078_10154671961501078","7003656077_10154664304366078","AmericanAirlines",477,13,0,1502418790,0.0556475,0.392696803,0.065569414,0.293233446,0.16439809,0.028454747
"10154664304366078_10154676008711078","7003656077_10154664304366078","AmericanAirlines",477,54,0,1502572134,0.047451558,0.642202319,0.058262495,0.1098295,0.104845559,0.03740857
"10154664304366078_10154679031411078","7003656077_10154664304366078","AmericanAirlines",477,24,0,1502670762,0.085538391,0.686366581,0.021573465,0.065870008,0.045008882,0.095642673
"10154664304366078_10154688030686078","7003656077_10154664304366078","AmericanAirlines",477,15,0,1502998098,0.020254123,0.225082055,0.032627392,0.385223877,0.294438762,0.04237379
"10154664304366078_10154714756896078","7003656077_10154664304366078","AmericanAirlines",477,12,0,1503930867,0.076725014,0.336432266,0.051475669,0.231632866,0.203263376,0.100470809
"10154666271021078_10154668109491078","7003656077_10154666271156078","AmericanAirlines",336,2,0,1502281114,0.425472517,0.076221204,0.29913043,0.061412105,0.102967125,0.034796619
"10154666271021078_10154670094411078","7003656077_10154666271156078","AmericanAirlines",336,27,3,1502347338,0.084606263,0.346844269,0.150780065,0.175253474,0.167330719,0.075185211
"10154666271021078_10154672005131078","7003656077_10154666271156078","AmericanAirlines",336,2,0,1502419854,0.009211015,0.709078099,0.004030223,0.167604922,0.072059949,0.038015791
"10154666271021078_10154674810886078","7003656077_10154666271156078","AmericanAirlines",336,9,0,1502522957,0.753807935,0.024671219,0.12109273,0.046474454,0.048233828,0.005719834
"10154666271021078_10154675278311078","7003656077_10154666271156078","AmericanAirlines",336,58,0,1502544620,0.04971407,0.429656982,0.047979212,0.352265328,0.090558304,0.029826104
"10154666271021078_10154675333366078","7003656077_10154666271156078","AmericanAirlines",336,3,0,1502547462,0.513423664,0.085917189,0.30917828,0.017908183,0.0651561,0.008416584
"10154666271021078_10154680259976078","7003656077_10154666271156078","AmericanAirlines",336,103,0,1502715474,0.011402869,0.617545577,0.005439932,0.101521053,0.051189714,0.212900855
"10154666271021078_10154683890941078","7003656077_10154666271156078","AmericanAirlines",336,4,0,1502842344,0.006437605,0.402443753,0.009358186,0.204426012,0.135856239,0.241478206
"10154666271021078_10154715985796078","7003656077_10154666271156078","AmericanAirlines",336,5,0,1503971332,0.191274336,0.215471964,0.183993713,0.137620676,0.152569938,0.119069374
"10154666451516078_10154666487191078","7003656077_10154666451516078","AmericanAirlines",1471,24,0,1502226803,0.589298324,0.095348615,0.264182025,0.012156312,0.039014724,0
"10154666451516078_10154666603636078","7003656077_10154666451516078","AmericanAirlines",1471,11,1,1502229910,0.191274336,0.215471964,0.183993713,0.137620676,0.152569938,0.119069374
"10154666451516078_10154666678416078","7003656077_10154666451516078","AmericanAirlines",1471,13,0,1502232166,0.631293892,0.064441674,0.261440853,0.004831622,0.035850322,0.002141637
"10154666451516078_10154666693336078","7003656077_10154666451516078","AmericanAirlines",1471,7,3,1502232689,0.141351636,0.413895253,0.135777768,0.123558009,0.118989548,0.066427785
"10154666451516078_10154666732576078","7003656077_10154666451516078","AmericanAirlines",1471,5,1,1502233834,0.247220953,0.16714677,0.31765019,0.120736361,0.112075425,0.035170301
"10154666451516078_10154666813731078","7003656077_10154666451516078","AmericanAirlines",1471,11,0,1502236377,0.510561049,0.084445088,0.255628603,0.059309014,0.090056246,0
"10154666451516078_10154666864611078","7003656077_10154666451516078","AmericanAirlines",1471,26,2,1502237958,0.523418825,0.049822793,0.27224773,0.107877224,0.034661788,0.011971641
"10154666451516078_10154666878071078","7003656077_10154666451516078","AmericanAirlines",1471,2,0,1502238479,0.147311844,0.210418335,0.31975457,0.094092691,0.116217637,0.112204923
"10154666451516078_10154667289401078","7003656077_10154666451516078","AmericanAirlines",1471,16,17,1502247785,0.013706602,0.483477565,0.017297325,0.298108465,0.150057946,0.037352097
"10154666451516078_10154667584386078","7003656077_10154666451516078","AmericanAirlines",1471,24,0,1502257928,0.422626432,0.093387979,0.414489807,0.010734113,0.053104375,0.005657294
"10154666451516078_10154668261966078","7003656077_10154666451516078","AmericanAirlines",1471,6,3,1502290700,0.012175909,0.693372484,0.020398017,0.150458756,0.076516797,0.047078036
"10154666451516078_10154668314826078","7003656077_10154666451516078","AmericanAirlines",1471,31,0,1502292832,0.488648651,0.071115501,0.237620451,0.045867113,0.080540958,0.076207325
"10154666451516078_10154668460971078","7003656077_10154666451516078","AmericanAirlines",1471,5,0,1502298892,0.444726473,0.089584794,0.34582801,0.018098036,0.094854193,0.006908494
"10154666451516078_10154669184436078","7003656077_10154666451516078","AmericanAirlines",1471,6,0,1502321346,0.191274336,0.215471964,0.183993713,0.137620676,0.152569938,0.119069374
"10154666451516078_10154669198946078","7003656077_10154666451516078","AmericanAirlines",1471,3,0,1502321870,0.158648529,0.216377501,0.144936883,0.196411039,0.157345506,0.126280542
"10154666451516078_10154669259841078","7003656077_10154666451516078","AmericanAirlines",1471,9,0,1502323293,0.313668291,0.220715628,0.270410981,0.09885772,0.076144223,0.020203158
"10154666451516078_10154669332381078","7003656077_10154666451516078","AmericanAirlines",1471,2,0,1502324744,0.232790794,0.174072546,0.204445364,0.140367281,0.137412946,0.11091107
"10154666451516078_10154669649111078","7003656077_10154666451516078","AmericanAirlines",1471,12,0,1502332878,0.343545765,0.205277784,0.271268008,0.05012376,0.102644689,0.027139994
"10154666451516078_10154669659141078","7003656077_10154666451516078","AmericanAirlines",1471,8,0,1502333114,0.539594628,0.02647756,0.34193285,0.013948834,0.07333789,0.004708237
"10154666451516078_10154670086446078","7003656077_10154666451516078","AmericanAirlines",1471,7,3,1502347083,0.003260643,0.717114972,0.004596465,0.1707481,0.077534183,0.026745638
"10154666451516078_10154670122671078","7003656077_10154666451516078","AmericanAirlines",1471,5,0,1502348416,0.493413406,0.103226397,0.22140758,0.070942819,0.111009798,0
